Date,RGDP,HICP,M1,M3,LNFC,LHH,LNFPS,LRNFCSPR,LRHHSPR,LRNFPSSPR,CRSPR,YC3M,YC1Y,YC2Y,YC3Y,YC2YW,YCEONIA,EATEDSPR,STP,USDEUROXRATE,NEER,VSTOXX,FCIBME,FCIVAR,FCIIPA,FCIBBG,FCIGS,CISS,CISSnew,OILPUSD,GAPPEURUSD,RAWMATPUSD,IP,UR,EMPL,RETTRADE,EUROCOIN,ESI,INDCONF,CSTRCONF,STOASSESS,BCI,CONCONF,RETCONF,SERVCONF,PMIMAN,PMICOMP
Apr-19,946289,104.654,357.686,236.366,5024943.581,6188478.405,11213421.99,1.925,2.596,2.295,0.244,1.261,1.063,1.174,0.905,1.063,1.102,0.214,378.992,1.124,115.004,13.055,1.681,0.332,0.38,0.007,0.16,0.098,0.068,68.577,4.922,80.316,105.1,7.726,151018.048,108.4,0.111,104.6,-3.735,7.677,9.279,0.482,-6.685,-0.085,12.972,47.958,51.466
May-19,952484,104.768,360.269,237.549,5046179.227,6205628.513,11251807.74,1.875,2.587,2.268,0.407,1.183,1.005,1.11,0.833,1.017,1.033,0.232,369.385,1.118,115.728,16.765,1.215,0.214,0.337,-0.264,-0.02,0.093,0.066,66.833,4.341,79.413,105.4,7.666,151203.601,107.5,0.227,105.4,-2.397,6.403,7.762,0.375,-6.253,-0.597,12.124,48.931,51.833
Jun-19,946946,104.808,362.695,238.489,5069650.94,6220342.139,11289993.08,1.873,2.548,2.245,0.379,0.903,0.764,0.913,0.673,0.836,0.767,0.207,369.716,1.129,116.189,14.561,1.606,0.17,0.41,-0.039,0.16,0.086,0.072,59.76,3.588,79.719,104.5,7.551,151210.328,108.9,0.263,103.3,-5.205,7.252,9.421,0.214,-6.806,-0.376,11.117,48.494,52.22
Jul-19,947634,104.853,365.455,239.611,5089506.52,6239109.073,11328615.59,1.924,2.546,2.267,0.388,0.722,0.64,0.825,0.662,0.732,0.572,0.213,379.995,1.122,115.345,12.799,1.728,0.538,0.482,0.116,0.3,0.056,0.021,61.477,3.62,77.15,103.8,7.512,150953.5,108.9,0.275,102.2,-7.102,6.251,9.541,-0.061,-6.224,-0.826,9.516,46.914,51.467
Aug-19,950299,104.971,369.299,241.567,5112226.552,6257650.401,11369876.95,1.92,2.55,2.266,0.568,0.507,0.456,0.635,0.505,0.545,0.302,0.245,363.592,1.113,116.227,19.159,1.687,0.416,0.496,-0.089,0.3,0.081,0.118,57.67,3.677,74.873,104.4,7.442,150884.466,108.8,0.281,102.4,-5.687,5.68,8.828,0.121,-7.122,-0.782,8.318,47.904,51.935
Sep-19,954339,105.063,370.852,242.081,5106541.696,6275559.39,11382101.09,1.951,2.469,2.237,0.589,0.465,0.387,0.614,0.546,0.499,0.307,0.197,379.691,1.1,115.252,15.611,1.956,0.823,0.526,0.238,0.43,0.077,0.097,60.04,4.205,75.389,104.5,7.468,150983.786,109.1,0.259,101.1,-8.16,4.805,10.73,-0.172,-6.922,-0.657,8.629,46.123,50.109
Oct-19,955401,105.186,373.774,243.296,5123620.875,6294943.024,11418563.9,1.967,2.428,2.221,0.469,0.545,0.437,0.618,0.575,0.525,0.466,0.177,382.825,1.105,115.236,15.84,1.933,0.546,0.513,0.182,0.39,0.069,0.084,57.273,5.057,75.663,104.9,7.451,151276.571,108.5,0.281,100.7,-8.297,5.438,10.355,-0.173,-7.341,-1.63,8.143,46.603,50.64
Nov-19,953359,105.292,375.76,244.06,5126504.41,6315886.226,11442390.64,1.948,2.429,2.214,0.479,0.703,0.574,0.721,0.653,0.615,0.6,0.189,398.393,1.105,114.631,12.655,2.161,0.821,0.507,0.258,0.43,0.051,0.048,60.403,5.15,76.624,103.7,7.491,151522.268,109.4,0.273,101.7,-7.643,5.266,9.832,-0.143,-6.706,-0.422,9.104,47.373,50.616
Dec-19,941461,105.422,376.653,243.724,5128655.757,6338117.782,11466773.54,1.947,2.343,2.166,0.376,0.761,0.628,0.799,0.703,0.687,0.667,0.291,400.914,1.111,114.632,13.725,2.159,0.585,0.488,0.204,0.42,0.036,0.033,63.353,4.62,77.97,101.7,7.511,151704.724,109.2,0.291,102.5,-8.098,6.816,10.587,-0.209,-7.764,1.791,13.309,46.127,50.942
Jan-20,948741,105.449,377.614,244.803,5136542.078,6361752.177,11498294.26,1.938,2.399,2.193,0.444,0.707,0.57,0.746,0.664,0.627,0.609,0.171,406.949,1.11,114.15,13.446,2.144,0.876,0.544,0.298,0.48,0.045,0.023,61.627,3.633,78.728,104.2,7.498,151977.023,109.7,0.365,104.8,-5.272,5.968,7.245,-0.052,-7.421,1.278,13.855,47.977,51.303
Feb-20,941236,105.455,381.091,246.636,5142431.251,6384994.753,11527426,1.927,2.382,2.179,0.607,0.542,0.421,0.619,0.563,0.49,0.429,0.145,407.107,1.091,113.492,17.86,1.6,0.723,0.451,-0.808,0.24,0.067,0.037,53.347,2.908,77.7,104,7.359,151449.017,110.1,0.324,105,-4.783,5.701,6.865,0.061,-6.427,0.541,13.174,48.685,51.55
Mar-20,859596,105.214,393.073,252.802,5281955.311,6382398.263,11664353.57,1.873,2.356,2.137,1.465,0.785,0.634,0.666,0.531,0.559,0.583,0.269,308.49,1.106,117.811,57.767,0.012,-0.523,0.116,-1.962,-0.7,0.287,0.507,32.203,2.719,74.632,92.6,7.233,149910.203,99.1,0.134,94.5,-10.583,0.751,5.6,-0.198,-12.099,-9.176,-3.248,38.502,29.674
Apr-20,762075,104.99,400.01,255.533,5358909.183,6375690.239,11734599.42,1.719,2.181,1.97,1.086,0.808,0.662,0.682,0.555,0.565,0.737,0.377,310.313,1.086,117.489,42.381,0.571,0.038,0.253,-1.454,-0.46,0.244,0.48,21.043,2.12,73.017,75.2,7.436,147457.655,87.8,-0.338,60.9,-36.767,-20.411,10.446,-2.257,-24.535,-35.057,-46.148,18.079,13.647
May-20,808563,104.829,405.525,258.655,5418864.424,6394831.375,11813695.8,1.727,2.179,1.972,1.046,0.75,0.56,0.719,0.571,0.578,0.663,0.252,322.068,1.09,117.532,31.63,0.743,-0.507,0.318,-0.822,-0.39,0.276,0.347,30.38,1.575,73.252,85.5,7.657,146381.43,104.9,-0.24,65.4,-29.231,-18.118,14.419,-2.693,-20.299,-34.141,-51.455,35.617,31.87
Jun-20,858179,105.051,409.033,260.482,5432530.605,6410614.63,11843145.24,1.867,2.277,2.089,0.886,0.727,0.498,0.708,0.589,0.572,0.599,0.155,353.896,1.125,119.054,33.019,1.042,-0.577,0.365,-0.386,-0.31,0.266,0.242,39.457,1.752,74.379,93.9,8.105,146377.906,110.5,-1.047,76.4,-21.358,-12.041,16.124,-2.452,-14.377,-20.549,-39.278,48.926,48.457
Jul-20,904541,105.179,415.064,263.683,5451637.124,6427359.892,11878997.02,1.958,2.341,2.165,0.701,0.665,0.5,0.644,0.548,0.512,0.49,0.096,361.99,1.146,120.297,26.755,0.774,-1.44,0.484,-0.062,-0.48,0.194,0.167,42.067,1.801,75.376,97.4,8.429,147326.207,109.9,-1.225,84.2,-14.925,-10.661,12.259,-1.896,-14.373,-14.292,-27.143,55.318,54.863
Aug-20,919940,104.754,418.334,264.401,5478553.109,6447378.104,11925931.21,1.989,2.396,2.209,0.619,0.64,0.519,0.609,0.541,0.48,0.447,0.063,361.824,1.183,122.403,23.846,0.963,-1.53,0.608,0.155,-0.47,0.181,0.109,43.443,2.862,78.076,98.3,8.557,148120.368,113.6,-1.592,90.6,-10.659,-9.406,7.988,-1.305,-14.064,-9.248,-14.617,55.64,51.856
Sep-20,915656,104.749,422.161,267.075,5470259.736,6469750.413,11940010.15,2.003,2.375,2.205,0.642,0.614,0.538,0.619,0.547,0.484,0.415,0.08,359.195,1.179,122.435,26.292,0.855,-1.509,0.66,0.031,-0.48,0.158,0.096,40.597,3.952,78.353,99,8.56,148432.653,112.1,-1.445,94.6,-8.697,-7.386,6.1,-1.049,-12.988,-6.106,-6.451,57.069,50.443
Oct-20,899789,104.914,425.699,268.702,5474634.021,6494846.647,11969480.67,2.04,2.375,2.221,0.514,0.51,0.467,0.577,0.523,0.439,0.303,0.155,355.066,1.178,122.391,27.869,0.495,-1.38,0.627,-0.608,-0.54,0.151,0.1,39.9,4.89,80.922,101.3,8.388,148573.764,113.6,0.113,94.9,-6.025,-5.834,4.784,-0.526,-14.62,-4.296,-7.999,58.395,49.989
Nov-20,919553,105.024,430.408,270.723,5483058.731,6513566.51,11996625.24,2.031,2.37,2.215,0.418,0.466,0.425,0.552,0.517,0.423,0.267,0.167,377.737,1.184,121.591,23.967,1.561,-1.298,0.83,0.156,-0.11,0.136,0.09,42.303,4.836,82.591,105.2,8.196,148503.796,107.5,0.111,91.7,-7.124,-5.508,2.996,-0.367,-16.719,-10.721,-12.695,55.341,45.342
Dec-20,909771,105.16,435.251,273.417,5493970.589,6535158.174,12029128.76,2.046,2.345,2.208,0.429,0.447,0.405,0.537,0.505,0.407,0.24,0.195,394.046,1.217,122.931,22.247,1.634,-1.587,0.84,0.248,-0.11,0.096,0.027,48.727,5.856,83.719,104.2,8.226,148338.532,110.9,0.38,96.5,-3.598,-4.859,2.612,-0.087,-12.172,-9.373,-9.008,56.288,49.074
Jan-21,911435,106.219,439.637,275.473,5493018.9,6553250.074,12046268.97,2.047,2.374,2.225,0.366,0.484,0.441,0.523,0.494,0.405,0.279,0.059,403.147,1.217,122.38,22.837,1.591,-1.321,0.779,0.226,-0.14,0.066,0.015,53.603,7.268,84.651,105.7,8.242,147962.397,104.8,0.99,96,-2.794,-4.12,2.093,0.009,-13.947,-15.479,-8.377,54.556,47.809
Feb-21,904848,106.305,443.472,276.897,5505421.586,6574185.759,12079607.34,2.024,2.348,2.201,0.343,0.606,0.565,0.634,0.588,0.52,0.414,0.06,410.023,1.21,121.491,22.126,1.776,-1.414,0.764,0.395,-0.09,0.063,0.014,60.463,6.159,86.042,104.1,8.201,148161.406,108.9,0.96,97.6,-0.183,-3.222,0.668,0.161,-13.322,-16.433,-8.38,57.608,48.814
Mar-21,909524,106.521,446.758,278.306,5560211.993,6594327.105,12154539.1,1.932,2.33,2.148,0.289,0.687,0.635,0.714,0.644,0.599,0.496,0.061,422.363,1.19,121.247,19.335,2.314,-0.947,0.925,0.563,0.13,0.049,0.009,63.83,6.127,85.739,104.8,8.162,148558.129,112.9,1.36,103.4,4.113,0.002,-1.836,0.548,-9.563,-9.719,-4.014,63.277,53.17
Apr-21,924452,106.684,449.629,279.431,5529882.453,6617489.944,12147372.4,2.1,2.333,2.227,0.257,0.743,0.688,0.76,0.681,0.645,0.55,0.091,440.055,1.198,121.922,17.594,2.337,-1.388,0.802,0.579,0.05,0.042,0.01,62.95,7.147,84.3,106.5,8.235,149165.785,109,0.92,105.9,7.193,1.99,-3.169,0.97,-9.717,-6.241,-1.101,63.214,53.819
May-21,926225,106.858,452.979,280.942,5525144.564,6641214.482,12166359.05,2.004,2.36,2.198,0.285,0.917,0.858,0.9,0.795,0.779,0.709,0.089,443.841,1.215,122.262,20.478,2.469,-1.343,0.703,0.735,0.11,0.036,0.008,66.4,8.909,85.606,104.6,8.074,150222.077,114,1.01,110.3,9.124,3.618,-3.326,1.271,-5.389,-2.869,5.424,62.229,57.07
Jun-21,934055,107.15,457.125,282.345,5535461.612,6666134.955,12201596.57,2.006,2.342,2.19,0.266,0.847,0.788,0.849,0.761,0.731,0.646,0.102,455.317,1.205,121.495,17.528,2.602,-0.981,0.746,0.776,0.21,0.032,0.016,71.803,10.301,84.675,104.3,7.859,151026.005,116.7,0.96,115.9,11.462,4.779,-3.982,1.473,-1.974,4.832,14.772,62.648,59.468
Jul-21,941935,107.672,460.76,284.191,5547612.499,6691603.167,12239215.67,2.022,2.351,2.202,0.26,0.709,0.655,0.745,0.675,0.621,0.503,0.105,453.824,1.182,120.816,19.301,2.726,-0.924,0.562,0.543,0.27,0.065,0.014,73.283,12.51,82.683,105.2,7.65,151520.604,114.2,0.88,118,13.933,4.539,-7.422,1.73,-3.574,5.567,17.761,61.081,60.157
Aug-21,955216,108.112,464.56,285.605,5563764.064,6713370.678,12277134.74,1.984,2.365,2.192,0.304,0.607,0.558,0.7,0.634,0.567,0.397,0.117,468.545,1.177,120.377,18.323,2.923,-0.805,0.449,0.701,0.32,0.038,0.004,68.867,15.426,82.997,103.4,7.509,151747.487,114.8,0.98,117.1,13.415,5.777,-6.423,1.604,-5.128,5.932,17.535,58.959,58.979
Sep-21,952103,108.395,468.989,287.254,5586451.669,6735121.576,12321573.25,2.031,2.34,2.2,0.244,0.742,0.689,0.817,0.73,0.687,0.544,0.107,465.521,1.177,120.377,21.051,2.683,-0.718,0.391,0.487,0.27,0.042,0.013,72.8,22.841,82.748,102.9,7.34,152130.84,114.8,0.75,117.3,13.573,7.923,-5.759,1.6,-3.754,3.009,16.816,55.645,56.203
Oct-21,943780,109.237,471.355,289.288,5616098.772,6758585.606,12374684.38,1.982,2.344,2.18,0.272,0.902,0.829,0.944,0.816,0.818,0.704,0.197,461.394,1.16,119.462,18.968,2.925,-0.679,0.4,0.521,0.33,0.047,0.007,82.063,31.052,84.889,101.7,7.252,152333.869,115.1,0.71,117.7,14.043,9.417,-7.082,1.675,-5.204,3.236,18.359,53.271,54.223
Nov-21,957096,110.01,473.583,290.547,5642114.941,6783322.597,12425437.54,1.952,2.367,2.178,0.404,0.88,0.799,0.963,0.81,0.823,0.653,0.341,478.744,1.141,118.786,19.415,2.751,-0.611,0.381,-0.246,0.26,0.05,0.033,79.917,27.623,85.528,104.3,7.101,152789.075,116.5,0.16,115.5,13.406,9.895,-4.305,1.768,-8.134,3.908,17.65,53.811,55.363
Dec-21,955486,110.393,477.985,292.312,5732437.611,6807900.382,12540337.99,1.938,2.354,2.164,0.28,0.861,0.781,0.818,0.703,0.702,0.621,0.218,469.084,1.13,119.018,23.241,3.096,-0.416,0.401,0.469,0.34,0.084,0.102,72.867,38.027,84.236,105.8,7.014,153144.288,114.1,0.21,114.1,13.87,10.562,-6.422,1.768,-9.3,2.128,12.592,53.79,53.311
Jan-22,952010,111.628,479.865,293.324,5741056.498,6832516.344,12573572.84,1.992,2.375,2.2,0.324,1.094,1.011,0.986,0.815,0.879,0.876,0.089,471.041,1.131,118.573,22.984,2.817,-0.231,0.342,0.869,0.27,0.084,0.047,83.92,28.261,86.485,104.9,6.937,153450.014,114,0.01,113,13.175,9.459,-4.163,1.817,-9.649,3.387,10.957,55.433,52.279
Feb-22,967456,112.516,483.932,294.511,5756597.373,6863019.341,12619616.72,1.948,2.383,2.185,0.461,1.476,1.279,1.136,0.855,1.014,1.252,0.149,452.707,1.134,118.901,28.233,2.323,-0.748,0.16,-0.25,-0.05,0.139,0.13,93.543,27.23,88.093,105.4,6.827,153963.449,114.5,0.59,114,13.44,10.012,-5.153,1.83,-9.645,4.362,13.959,55.487,55.463
Mar-22,954730,114.495,486.245,295.688,5789013.652,6893058.815,12682072.47,1.983,2.429,2.225,0.327,1.549,1.292,1.219,0.894,1.093,1.376,0.237,422.072,1.102,118.417,36.319,2.138,-0.653,0.078,-0.184,-0.04,0.288,0.361,112.397,42.393,87.312,103.6,6.738,154332.894,115.2,0.77,106.3,8.957,8.919,-4.467,1.675,-21.65,-2.191,12.635,53.072,54.909
Apr-22,965108,114.65,486.649,296.351,5817490.517,6918788.355,12736278.87,1.957,2.52,2.263,0.325,2.016,1.555,1.318,0.865,1.183,1.884,0.245,428.916,1.082,116.419,29.214,1.877,-0.164,0.009,-0.571,-0.13,0.211,0.301,103.413,32.204,87.56,104.1,6.631,154527.052,113.9,0.61,104.7,7.636,6.668,-1.08,1.593,-22.102,-4.035,13.136,50.665,55.789
May-22,962209,115.496,488.859,297.159,5846966.622,6949406.597,12796373.22,1.939,2.629,2.314,0.45,2.26,1.588,1.393,0.92,1.257,2.167,0.229,413.535,1.058,116.218,29.46,1.534,-0.708,-0.105,-0.362,-0.26,0.293,0.43,110.097,29.171,86.857,106.3,6.583,154692.882,114.3,0.95,104.6,6.198,6.189,-1.153,1.269,-21.251,-4.335,13.519,51.331,54.795
Jun-22,966998,116.375,489.818,298.54,5910451.999,6973474.23,12883926.23,2.067,2.641,2.378,0.713,2.677,1.585,1.409,0.887,1.262,2.712,0.285,399.598,1.057,116.52,27.475,0.638,-0.609,-0.226,-1.192,-0.58,0.333,0.502,116.8,33.558,84.523,107,6.587,154917.037,112.9,0.88,103.5,6.99,3.416,-0.86,1.455,-23.814,-5.178,14.118,49.278,51.989
